ID,WIKI_PAGE,Cause_of_Death,Death_Summary
6e990f9714e5461341ff7c0b98879831,Frederic_Prokosch,No relevant section found,No relevant section found
eebb47aff7570c0ae3348ad278898e9b,Ron_Santo,Complications from bladder cancer and diabetes.,"Santo died on December 3, 2010, at the age of 70 due to complications from bladder cancer and diabetes. He had been in a coma since December 1. A funeral mass was held on December 10, where his casket was carried by former teammates and he was eulogized by various individuals including his broadcasting partner and the Cubs owner. Santo's ashes were later scattered on the field at Wrigley Field, and a statue in his likeness was placed at the stadium in August 2011."
44073f925ad05f56e4ac74b491882c58,Emlen_Tunnell,No relevant section found,No relevant section found
f5cd15f19d99d4f699b227456c35f6a5,Michael_Ritchie,No relevant section found,No relevant section found
d495f86d1e77f62f008688c4d27779a3,Hank_Snow,respiratory problems,"In 1996, Snow started to have respiratory problems which led to his retirement from performing. He passed away three years later on December 20, 1999, at the age of 85. He was buried in Spring Hill Cemetery in Nashville. His wife Minnie passed away on May 12, 2003, in Madison, Tennessee."
1cfd945ffda152237dfcab5580221407,Louis-Jacques_Thénard,No relevant section found,No relevant section found
3359810e1b85e931f48d323aa4cd3426,Charles_Thomson,No relevant section found,No relevant section found
c8b34f844e9471dee241bffdbcc0184f,Pee_Wee_Reese,Prostate and lung cancer,"Reese worked at Hillerich & Bradsby, the company that produces Louisville Slugger baseball bats, in his later years. He faced prostate and lung cancer in his final years and passed away on August 14, 1999, at his home in Louisville. He was buried at Resthaven Memorial Park Cemetery in Louisville."
e5a746baec2750785126daebf4dd89df,Judith_Resnik,No relevant section found,No relevant section found
46654422758807540db246c2d06044e6,Ronald_Reagan,Assassination attempt,"On March 30, 1981, President Ronald Reagan was shot by John Hinckley Jr. outside the Washington Hilton. Several others were also injured in the attack, including James Brady, Thomas Delahanty, and Tim McCarthy. Although Reagan was in critical condition upon arrival at the hospital, he underwent surgery and quickly recovered from his injuries. The assassination attempt created a strong bond between Reagan and the American people, according to Professor J. David Woodard. Reagan later believed that his survival was a result of God sparing his life for a specific mission."
7a12ea891dfc73616136e1bebda81092,Donald_Regan,cancer,"Regan died from cancer at 84 years old on June 10, 2003. He passed away in a hospital near his home in Williamsburg, Virginia, and his funeral arrangements were handled by Nelsen Funeral Home. His body was laid to rest at Arlington National Cemetery."
090978fc446082f9b716d5728705bb14,Gloria_Swanson,heart ailment,"Gloria Swanson, an actress, passed away on April 4, 1983, due to a heart ailment. She had recently returned from her residence on the Portuguese Riviera. Swanson's body was cremated, and her ashes were buried at the Church of the Heavenly Rest in New York City. The funeral was attended by a small number of family members. After her death, a series of auctions took place from August to September 1983 at William Doyle Galleries in New York, where collectors purchased her furniture, decorations, jewelry, clothing, and memorabilia."
4afe9d04aa96af6b72d0fcec88d99f87,Paul_Tibbets,Heart failure and small strokes,"After retiring from the Air Force, Tibbets worked for an air taxi company called Executive Jet Aviation (EJA). He served as a founding board member and attempted to expand the company's operations to Europe, but was unsuccessful. After leaving EJA in 1968, he returned to Miami, Florida. The company faced foreclosure in 1970 and Bruce Sundlun became president. Sundlun convinced Tibbets to return to EJA that year. Tibbets eventually succeeded Sundlun as president in 1976 and held the position until 1986. He retired from EJA again in 1987 and his grandson, Paul W. Tibbets IV, followed a military career. Tibbets died in 2007 at the age of 92 and his body was cremated, with his ashes scattered over the English Channel."
c0c0e648f1d9f83d38a6fe1ca5702ef2,Wallace_Thurman,Tuberculosis,"Thurman died at a young age of 32 due to tuberculosis, possibly worsened by his struggle with alcoholism."
7396184be49eb6badf1170ea75865172,Walter_Shorenstein,No relevant section found,No relevant section found
2bf46ab99419e400f381cd32fd796d0a,Del_Shannon,Suicide by gunshot.,"In January 1990, Del Shannon, a musician, was experiencing stress while trying to finish a new album and plan upcoming concerts. He started taking Prozac, an antidepressant, on January 24 on the advice of his doctor. However, just fifteen days later, he died by suicide, using a .22 caliber rifle at his home in California. Shannon's widow noticed a change in his personality after he started taking Prozac, including severe insomnia, fatigue, chills, and other physical symptoms. Shannon's death led to the Traveling Wilburys recording a version of his song ""Runaway"" as a tribute, and his posthumous album was co-produced by Jeff Lynne. Shannon was later inducted into the Rock and Roll Hall of Fame and the Michigan Rock and Roll Legends Hall of Fame, and a scholarship fund and car show were created in his memory."
4830b672cf8b842ab2b2366fbdcfe214,Mervyn_Peake,Dementia with Lewy bodies (DLB),"The text states that throughout the 1960s, Mervyn Peake's health declined and he eventually died on November 17, 1968, at a care home. He was buried in the churchyard of St Mary's in the village of Burpham, West Sussex. It is mentioned that a study conducted in 2003 concluded that his cause of death was dementia with Lewy bodies. Following his death, Peake's work, particularly the Gormenghast series, gained greater recognition and was translated into more than two dozen languages."
916bd09eab76be1db3796e4c5b18518e,Roy_Plunkett,No relevant section found,No relevant section found
56479e275508aae5a521db120e5049b4,John_H._van_Vleck,No relevant section found,No relevant section found
715f952cb21931b84be5231c797f89e1,Irving_Price,No relevant section found,No relevant section found
27957bed14f0d7f28b996eebe3b52dcb,James_Ussher,internal haemorrhage,"In 1655, Ussher published a book on the Septuagint, examining its accuracy compared to the Hebrew text of the Old Testament. The following year, he stayed in the Countess of Peterborough's house in Reigate, Surrey. On March 19, he experienced severe pain in his side and took to his bed. He likely suffered from a severe internal hemorrhage and passed away two days later at the age of 75. His final words asked for forgiveness for his sins of omission. Initially intended to be buried in Reigate, Oliver Cromwell insisted on a state funeral, and Ussher was ultimately interred in the chapel of St Erasmus in Westminster Abbey."
8701b3d7816dda9e7ed060e8d9e1675f,Giovanni_Battista_Tiepolo,No relevant section found,No relevant section found
88260b95d2546f1ceaf142dbbb56f9df,Franjo_Tudjman,No relevant section found,No relevant section found
e4b8397a0cd13d4c1f4aed0f1066ad55,William_P._Rogers,No relevant section found,No relevant section found
1b779548b5a28ec90d76e139a48c0fe8,John_Thaw,Cancer of the oesophagus,"John Thaw was a heavy drinker and smoker until he quit in 1995. In 2001, he was diagnosed with terminal cancer of the oesophagus and underwent chemotherapy. Despite initially responding well to treatment, the cancer spread, and he passed away on February 21, 2002. Thaw had just signed a new contract with ITV the day before his death. He was cremated in a private service in Gloucestershire and a memorial service was held in London, attended by notable figures such as Prince Charles and Richard Attenborough."
7742490dbda4af97f38b85fbe309657f,Charles_Edward_Russell,The cause of death is not provided in the given information.,"The text mentions that someone, presumably named Russell, died on April 23, 1941, in Washington, D.C, at the age of 80. It also states that Russell's papers are kept at the Library of Congress in Washington, D.C."
9d373bbbfc7ec3d14fc97eb599292b9f,Vladimir_Prelog,No relevant section found,No relevant section found
f5576a36ae305f537dd08891cd603b04,Bubba_Smith,No relevant section found,No relevant section found
e3f59b1f74dc7e22166b522153b6cef2,Pontiac,No relevant section found,No relevant section found
ea679c933e2fa05cd9f269a0f264c89b,Belle_Starr,Shotgun wounds,"Belle Starr, a well-known figure in the American West, was killed on February 3, 1889, two days before her 41st birthday. She was riding home from a neighbor's house when she was ambushed and shot multiple times. It is said that she was shot with her own double-barrel shotgun. According to one account, her death was the result of a confrontation with Edgar J. Watson, one of her sharecroppers who was intoxicated. Watson had asked Belle to dance, but when she declined, he followed her and shot her near a creek where she had stopped to give her horse a drink. Watson was tried, convicted, and executed for her murder. However, another story suggests that no one was ever convicted and there were no witnesses to the crime. Possible suspects included Belle's new husband, her children, and Watson himself, who had a price on his head as an escaped murderer. The murder remains unsolved, and it has been suggested that Belle's son, whom she had allegedly beaten for mistreating her horse, may have been the killer."
97b21825b2681348aa2f9a11eb8dc4d2,Astrid_Varnay,No relevant section found,No relevant section found
815c2a846c321d78884d0b69f242e767,Nicolas-Louis_Vauquelin,No relevant section found,No relevant section found
29cf5def429363b3052a3aca5fb40977,C._William_Verity,No relevant section found,No relevant section found
0eadf1a902ce3fa6ad9c6655a8fe4f7a,Bill_Quinn,natural causes,"Quinn married Mary Catherine Roden in 1939 and they had three daughters. One of their daughters is Virginia ""Ginnie"" Quinn Newhart, who is the wife of comedian Bob Newhart. Quinn occasionally appeared in small supporting roles on Newhart and The Bob Newhart Show, which were sitcoms starring his son-in-law. Quinn passed away at the age of 81 in Camarillo, California in 1994 due to natural causes. He was buried in San Fernando Mission Cemetery."
8bb1f856b5e64f720960662f88001098,Don_L._Short,No relevant section found,No relevant section found
7a7e453c71b4e76dbaa7f250b39a1037,Michael_Parks,Undisclosed causes,"Michael Parks, a well-known actor, died on May 9, 2017, at the age of 77. The cause of death was undisclosed. He was buried at sea as per his request, with his wife attending a public funeral held at Westwood Village Memorial Park Cemetery. Director Kevin Smith expressed his admiration for Parks' acting skills and referred to him as the best actor he has ever known. Director Robert Rodriguez also called Parks a true legend."
a132f3c396ea0586bd31b75d2495dd31,Milward_L._Simpson,No relevant section found,No relevant section found
00e0de324915e6f857d1991fa8801d8f,Norman_St._John-Stevas,No relevant section found,No relevant section found
8bc317d704a04a878f0deb54c405fdd4,Rembrandt,No relevant section found,No relevant section found
4ec53429da322c60f9f1bf4925e9489f,Patsy_Ramsey,ovarian cancer,"Patsy Ramsey, aged 36, was diagnosed with stage 4 ovarian cancer in 1993. After receiving treatment, she was in remission for nine years until the cancer returned in 2002. Patsy passed away at the age of 49 on June 24, 2006, from ovarian cancer at her father's house, with her husband present. She was laid to rest at St. James Episcopal Cemetery in Marietta, Georgia, next to her daughter JonBenét."
ccd43cde27cb4e78ff9459ccb4d47df7,Michael_Pate,No relevant section found,No relevant section found
6b3fd65483fbb4134ff5774ac2c20cca,Zalman_Shazar,No relevant section found,No relevant section found
601369544db8465bc0ae73db820c4b28,David_R._Thompson,sudden illness,"Thompson died on February 19, 2011, after becoming suddenly ill while in San Francisco to listen to oral arguments in various cases. He passed away at St. Mary's Medical Center in the city."
691298a7d7d0b6305797316f1ee82425,Paul_Picerni,heart attack,"Picerni married Marie Mason in 1947 and they had eight children. They settled in Tarzana, California. Picerni died from a heart attack at the age of 88 in Palmdale, California. He is buried at the San Fernando Mission Cemetery. Two of his children died before him."
79185c830f03d456cc43c52044338f3a,Jerome_Robbins,stroke,"Jerome Robbins, a renowned American choreographer and director, passed away on July 29, 1998, after suffering from a stroke. This occurred just two months after the debut of his restaged production of ""Les Noces."" To honor his contributions to the arts, the lights of Broadway were dimmed for a moment on the evening of his death. Robbins was cremated, and his ashes were scattered in the Atlantic Ocean."
329024f10506f2165f6018c2c050ebb4,Dennis_Ritchie,Frail health and prior treatment for prostate cancer and heart disease,"Ritchie, who was 70 years old, was found dead at his home in Berkeley Heights, New Jersey on October 12, 2011. He lived alone and had been in poor health for several years after receiving treatment for prostate cancer and heart disease. The news of his death was first announced by his former colleague, Rob Pike. However, the media focused more on the death of Apple co-founder Steve Jobs, which had occurred the week before."
54bb73ecebc63bedd3cd2f5b6caf8746,Joseph_Pulitzer,The cause of death is not specified in the given information.,"In 1908, Joseph Pulitzer was taken care of by his personal physician, C. Louis Leipoldt, on his yacht Liberty for six months. In 1911, while traveling to his winter home in Georgia, Pulitzer stopped in Charleston Harbor where he listened to his German secretary read about King Louis XI of France. As the reading came to an end, Pulitzer whispered in German, ""Softly, quite softly,"" and passed away. His body was brought back to New York and laid to rest in the Woodlawn Cemetery in The Bronx."
e4c48874f9e3340755cc8b495e4f1e80,Rusty_Staub,Multiple organ failure,"On October 1, 2015, Staub had a heart attack and went into cardiac arrest while on a flight from Ireland to the United States. Two doctors on board helped resuscitate him and the flight landed in Shannon Airport, where paramedics continued emergency treatment. Staub was then transported to University Hospital Limerick. He passed away on March 29, 2018, at the Good Samaritan Medical Center in West Palm Beach, Florida, at the age of 73. He had been hospitalized for the previous eight weeks due to pneumonia, dehydration, and an infection."
bb71aa73dae343febd77eed7ae5aebc2,Mikhail_Sholokhov,No relevant section found,No relevant section found
ca0c8825ec5cde9fadd1142fa6411da2,Samuel_I._Rosenman,No relevant section found,No relevant section found
565ebe58549111784815478b363efa82,Egbert_Van_Alstyne,No relevant section found,No relevant section found
d7920b20e0a918dbcca7b018166a4529,Gilbert_Stuart,No relevant section found,No relevant section found
098bf301b72af828849d02f5e87ad0fa,Willard_Van_Orman_Quine,No relevant section found,No relevant section found
f727accac2081a7074b82132c590ce0f,Narasimha_Rao,No relevant section found,No relevant section found
9a98f33359a307348a9be60091c4afbf,Johnny_Vander_Meer,No relevant section found,No relevant section found
1d97ac84d14a5503cf4a7f1b569d2417,Johnny_Unitas,No relevant section found,No relevant section found
bdc2beccac20aaafd4545e9137b2586b,Alice_Hegan_Rice,No relevant section found,No relevant section found
633a85ec74c7a143bc7b2ed3cca2897d,Sidney_Toler,No relevant section found,No relevant section found
ed34a54307f654159e5d4d9d48b2f09a,Royall_Tyler,Facial cancer,"Tyler, who suffered from facial cancer for ten years, died on August 26, 1826, in Brattleboro, Vermont. He was subsequently buried in Prospect Hill Cemetery in Brattleboro."
480aac977049f76686c078e734f590f6,Kristen_Pfaff,Acute opiate intoxication,"Kristen Pfaff, a musician and member of the band Hole, was found dead in her Seattle apartment on June 16, 1994. She was discovered by a friend who had planned to leave for Minneapolis with her that day. Pfaff's death was determined to be a result of acute opiate intoxication. She died two months after Kurt Cobain, who was a close friend and the husband of Hole's frontwoman, Courtney Love. Pfaff's father described her as talented and in control, but noted that she seemed different on the night she died. Pfaff's mother, however, has questioned the official story and expressed her doubts. Eric Erlandson, the last person to see Pfaff alive before her overdose, expressed remorse for his actions and urged others to learn from his mistakes."
3cf0394c45c61168622816ad62f2b60e,Nam_June_Paik,Complications from stroke,"Nam June Paik moved to New York in 1964. In 1977, he married video artist Shigeko Kubota and became a naturalized American citizen. Paik was a Buddhist and abstained from smoking, drinking alcohol, and driving. In 1996, he had a stroke that paralyzed his left side, and he used a wheelchair for the last decade of his life. He died on January 29, 2006, in Miami, Florida, due to complications from his stroke. He was survived by his wife, brother, and nephew. In one of his last interviews, Paik expressed a desire for his ashes to be scattered around the world and for some to be buried in Korea."
39678ae1abe59b90739bf1d3ca9a81ac,Don_Tyson,No relevant section found,No relevant section found
d9fedbb5fd77ae80179fa0fdb8fdbd21,J._H._Plumb,No relevant section found,No relevant section found
1fe202e15fea4f68226a3b41dafb2092,Jan_Tarnowski,No relevant section found,No relevant section found
25d33df9bceebadcf235682dccf1a857,Richard_Brinsley_Sheridan,The cause of death is not mentioned in the given information.,"Richard Brinsley Sheridan became ill and died in poverty in December 1815. Despite his financial struggles, his funeral was attended by notable individuals such as dukes, earls, lords, viscounts, and the Lord Mayor of London. He was buried in the Poets' Corner of Westminster Abbey. In 1825, a sympathetic biography written by Thomas Moore called Memoirs of the Life of Richard Brinsley Sheridan was published and had a significant influence on how Sheridan was perceived. In 1881, a Royal Society of Arts blue plaque was unveiled in his honor at 14 Savile Row in Mayfair, and another plaque can be found in Stafford."
cc1565246195aac9afa5c474c6b34b61,Alan_Shepard,No relevant section found,No relevant section found
b8ed235faf03bbab0cf2ec7003dca737,Wilbur_Scoville,Unknown,"Scoville, whose full name is not provided in the text, passed away on March 10, 1942, at the age of 77 in Gainesville, Florida. The cause of his death is undisclosed or unknown."
6e197d2a194fc0213451f0f585c32412,Louis_Simpson,No relevant section found,No relevant section found
0c7b16f256529ec0fc2ec1a8d2263d70,Eleanor_Powell,Ovarian cancer.,"Eleanor Powell, a renowned dancer and actress, passed away on February 11, 1982, at the age of 69. She died from ovarian cancer and was laid to rest in the Hollywood Forever Cemetery in Hollywood. Her final resting place is the Cathedral Mausoleum, specifically Foyer Niche 432, Tier 3."
d0d18d7709c98b089909f80e6fd60666,Bruce_Snyder,No relevant section found,No relevant section found
0771792021baafe838c549fe2ede2ca4,John_Rolfe,The cause of death is uncertain.,"This passage provides a summary of the life of John Rolfe, an English colonist in Virginia. It mentions his work with tobacco, the arrival of enslaved Africans in 1619, his marriage to Jane Pierce, and the birth of their daughter Elizabeth. It also mentions his possible death in the Indian massacre of 1622, his widow's marriage to Captain Roger Smith, the land given to Rolfe by Powhatan, and the subsequent generations of his family."
70673783bbd50f596bc5ebbb996a04c5,Peter_Sellers,Cause of death: Heart attack,"Peter Sellers, British actor and comedian, arrived in London from Geneva in July 1980. He checked into the Dorchester hotel and visited his parents' ashes at Golders Green Crematorium. He planned to attend a dinner with his Goon Show partners on July 22, but collapsed and suffered a heart attack in his hotel suite. He was taken to the hospital and died on July 24 at the age of 54. Sellers was praised by fellow actors and colleagues for his genius and talent. He had a private funeral at Golders Green Crematorium, and a memorial service was held at St Martin-in-the-Fields on what would have been his 55th birthday. Sellers' estate, valued at £4.5 million, was primarily inherited by his widow, while his children received a smaller amount. In July 2006, his son Michael died of a heart attack on the same day as his father's death. The film studio MGM attempted to continue the Pink Panther series after Sellers' death but was faced with legal disputes."
8f42379f21520601c36a33c251acaa1e,Richard_X._Slattery,Stroke,"Slattery passed away in Woodland Hills, CA on January 27, 1997. The official cause of death was recorded as a stroke."
488a3e67017d76cfb665eeac57bc092f,Buddy_Rogers,No relevant section found,No relevant section found
e1c17d1f6a2f8789f4735f304fdb7017,Grant_Sawyer,No relevant section found,No relevant section found
f014feaface3c8654e13334fbcb665a6,Joe_Edward_Purcell,No relevant section found,No relevant section found
fb541d0dcf7634425dcffcd5a5ede2a4,Basil_Rathbone,heart attack,"The text states that Rathbone died of a heart attack in New York City on July 21, 1967, at the age of 75. He was laid to rest in a crypt at the Shrine of Memories Mausoleum in Ferncliff Cemetery, located in Hartsdale, New York."
09dda5e750a3b6f04e00e8da3e424703,Frank_J._Sprague,No relevant section found,No relevant section found
5b64c8d3b67754796886ffad7e55cf84,Barney_Phillips,cancer,"Phillips passed away from cancer at the age of 68 on August 17, 1982, at Cedars-Sinai Medical Center in Los Angeles."
0081a9341a023dcb2a3293998f7a84b1,Paul_L._Smith,No relevant section found,No relevant section found
381576098118357ffad1d6a2792d3297,Perez_Prado,No relevant section found,No relevant section found
cfb5df402e12b9101e5d2723c830e681,Raymond_Pearl,Heart attack,"Raymond Pearl was known for his lively personality and love of food, drink, music, and parties. He was part of the Saturday Night Club and was unaffected by Prohibition. In addition to his social life, Pearl was a renowned population biologist. He conducted extensive research on population density effects on life duration in fruit flies, discovering an optimal population density for the insects. This raised questions about whether similar effects could occur in other species, including humans. He also mentored John B. Calhoun, who studied rodent populations and their potential relevance to humans. Pearl's work on population density effects on life duration is considered his most significant contribution to biological science. In 1940, he died suddenly after complaining of chest pains during a visit to the Baltimore Zoo."
70c7c27b358ed06ca3b4b2814d369e7a,Pete_Postlethwaite,testicular and pancreatic cancer,"This text is about the life and health struggles of actor Pete Postlethwaite. In 1990, he was diagnosed with testicular cancer and had one of his testicles removed. He was a smoker from a young age until his death, and expressed hope that future generations would not smoke. In 2009, he was diagnosed with pancreatic cancer and continued acting for the next year and a half, but showed visible signs of weight loss. He passed away in January 2011 at the age of 64. During his final two years, he worked on his memoir, which was published posthumously in June 2011."
6fe39f39658910de737abd356d6a8690,Will_Sampson,Kidney failure,"The passage describes the medical condition and death of a person named Sampson. Sampson suffered from scleroderma, a chronic degenerative condition that affected his heart, lungs, and skin. His weight significantly dropped during his illness, leading to complications related to malnutrition. Eventually, he underwent a heart and lung transplant at Houston Methodist Hospital but unfortunately died from post-operative kidney failure. Sampson was 53 years old at the time of his death and was buried at Graves Creek Cemetery in Hitchita, Oklahoma."
2a26ae4098d560638e7ccd021bd25214,Mordecai_Richler,No relevant section found,No relevant section found
7a7aad400cda1306e2cfcda5394b635f,Eliel_Saarinen,No relevant section found,No relevant section found
f8e3280a4965e3f79bc4ed4b8080feda,Pedro_II,No relevant section found,No relevant section found
fd5433b863b51588fcb36eee5ded2f3c,Charles_Richet,No relevant section found,No relevant section found
4af64212993b2a45acdcdb5e4b50a74a,Charles_Ryskamp,No relevant section found,No relevant section found
c69e224611ce209ba080a45d8a24dae9,Philip_Syng_Physick,unknown,"Physick, a prominent physician, died in Philadelphia and was buried at Christ Church Burial Ground. After his death, his nephew John Syn Dorsey utilized Physick's case histories to release a book called Elements of Surgery in 1813."
f6354935b4ab84b561b15d7ef0c74036,Mary_Tudor,No relevant section found,No relevant section found
498c6aecf2616ace6853e8c6d226931c,John_G._Sargent,No relevant section found,No relevant section found
12b632b6c74af8eab186075c9030238b,James_G._Scrugham,No relevant section found,No relevant section found
c6bc689aa67f4eb3cf6baba9f677413e,Ted_Ross,Stroke,"Ross was recognized and honored for his accomplishments by multiple organizations, including Dayton's Wayman Chapel AME Church, the Miami Valley Fisk University Alumni Club, and WROU-FM. Unfortunately, he suffered a stroke in 1998 and passed away four years later at Good Samaritan Hospital on September 3, 2002, at the age of 68."
16307ceb177e8c8e4bc1cc6f35a9da15,David_Rakoff,cancer,"The text states that while writing the book Half Empty, the author, Rakoff, was diagnosed with a malignant tumor and Hodgkin's lymphoma. Later on, he developed a post-radiation sarcoma behind his left collarbone and started chemotherapy. Unfortunately, Rakoff passed away in Manhattan on August 9, 2012."
ddf8336fd812e1570e138152edfc91e0,William_Barton_Rogers,No relevant section found,No relevant section found
f5d4c499c48fb7e4c06f5efee01da6fa,A._E._van_Vogt,Alzheimer's disease,"A. E. van Vogt, a science fiction writer, passed away on January 26, 2000, in Los Angeles due to Alzheimer's disease. He is survived by his second wife."
5a0122f263a7947e5cef2a0e24192c16,Doris_Roberts,The cause of death was a stroke.,"Actress Doris Roberts passed away on April 17, 2016, at the age of 90. She died in her sleep at her home in Los Angeles after suffering a stroke. Roberts had also battled pulmonary hypertension for years leading up to her death. Just a month after her passing, a public tribute was held for her in New York City at the Ambassador Theatre, where she had previously performed in 1972. Among the attendees were Ray Romano and Patricia Heaton, her co-stars from the show ""Everybody Loves Raymond,"" as well as actor David Hyde Pierce. Romano praised Roberts for her talent and referred to her legendary off-camera kissing skills. Roberts was laid to rest at Pierce Brothers Westwood Village Memorial Park and Mortuary in Los Angeles."
312760795c72be774f6b2d7b74837625,Laci_Peterson,No relevant section found,No relevant section found
32ec696150b39af06d357df4dc01bdbb,C._W._Post,Suicide,"At the end of 1913, C. W. Post's health declined and he began cancelling public appearances. In March 1914, he was rushed to Rochester, Minnesota, for surgery to treat appendicitis. The surgery was successful, but Post still suffered from stomach pain. On May 9, 1914, he committed suicide at the age of 59. His daughter, Marjorie Merriweather Post, inherited his company and fortune. She later married E. F. Hutton and sold Post's estate to Long Island University in 1951. The university established a residential college in honor of C. W. Post's birth. The college has since become a commuter campus with over 8,500 students and has been renamed LIU/Post. The Liberty Ship SS C. W. Post was also named in his honor."
0dfcd796a5efaf9a19741b255656f776,Paul_Porcasi,No relevant section found,No relevant section found
41cbe79030af2a9ab02e8b1f9da8898e,Pablo_Picasso,"Pablo Picasso - heart attack & pulmonary edema
Jacqueline - suicide by gunshot","Pablo Picasso died on April 8, 1973, in France. He passed away from pulmonary edema and a heart attack the morning after hosting a dinner party with his wife, Jacqueline. Picasso was buried at the Château of Vauvenargues near Aix-en-Provence, a property he had owned and lived in with Jacqueline. Sadly, his wife prevented his children from attending the funeral. Following Picasso's death, Jacqueline was devastated and lonely. In 1986, at the age of 59, she tragically took her own life by gunshot."
5ee924ffba74ede0fe09103a524d1baa,Thomas_B._Stanley,The requested information does not provide details about the cause of Stanley's death.,"Stanley died in Martinsville, Virginia, on July 10, 1970, and was buried in Roselawn Burial Park. His home, Stoneleigh, was recognized and listed on the National Register of Historic Places in 1982."
3a063a1ae2ad598682d96baefbcbd686,Nicholas_Andrew_Rey,No relevant section found,No relevant section found
546404b06c2b139b4f5f37e204736154,Antonio_López_de_Santa_Anna,The cause of death was not provided.,"From 1855 to 1874, López de Santa Anna lived in exile in various countries such as Cuba, the United States, Colombia, and Saint Thomas. He left Mexico due to his unpopularity with the Mexican people after his defeat in 1848. During his exile, he participated in gambling and business ventures in the hopes of becoming wealthy. He was also a passionate cockfighting enthusiast and would enter his roosters into competitions with cocks from around the world. In the 1850s, López de Santa Anna traveled to New York City with a shipment of chicle (a substance derived from sapodilla trees), intending to sell it for use in buggy tires. However, he was unsuccessful in convincing U.S. wheel manufacturers that it could be a suitable material. Though he introduced chewing gum to the U.S., López de Santa Anna did not profit from it. Instead, Thomas Adams, an American assigned to assist him, experimented with chicle and helped found the chewing gum industry with a product called ""chiclets."" In 1865, López de Santa Anna attempted to return to Mexico to offer his services during the French invasion, but he was refused by Juárez. Later that year, he was brought to Staten Island by Gilbert Thompson, where he tried to raise money for an army to retake Mexico City. In 1874, López de Santa Anna returned to Mexico after a general amnesty was issued, but he was crippled and almost blind from cataracts. He died in Mexico City in 1876 at the age of 82 and was buried with full military honors in Panteón del Tepeyac Cemetery."
25c558c85a824464cc29f526786513cd,Friedrich_Schleiermacher,pneumonia,"Schleiermacher, a theologian and philosopher, died at the age of 65 on February 12, 1834, due to pneumonia."
fc1ec87677c7c4753f4816a0db9c8037,George_Shearing,No relevant section found,No relevant section found
2d6a632eca1d5fbfdc4e5ba1b81c8622,Sam_Spiegel,No relevant section found,No relevant section found
8e814ee9e75b7dc7289cf81b1c49975e,Frank_Soskice,No relevant section found,No relevant section found
f36328a6bb3d247d19429689a5dc2873,Mike_Royko,Heart failure,"On April 22, 1997, columnist Mike Royko was admitted to Evanston Hospital due to chest pains. He was then transferred to Northwestern Memorial Hospital in Chicago where he underwent surgery for an aneurysm. Unfortunately, he passed away from heart failure on April 29 at the age of 64. He was buried in Acacia Mausoleum at Acacia Park Cemetery in Chicago."
1b54d3c6a4fecf364ebeeb41aa2e365b,William_Talman,No relevant section found,No relevant section found
363ee796bd6ca0a0397ea7822dac9779,Jim_Thompson,No relevant section found,No relevant section found
26ed0bc328c47f0652f4b3a7e2ce1730,Carl_Switzer,No relevant section found,No relevant section found
2adfb7fee762a45edee96912a8f94c42,Pierre_Trudeau,"Bill C-84: abolished death penalty, instituted life sentence for first-degree murder","On July 14, 1976, a bill called Bill C-84 was passed by the House of Commons with a vote of 130 to 124. This bill abolished the death penalty entirely and introduced a life sentence without parole for 25 years as the punishment for first-degree murder. The decision to pass this bill followed a lengthy and emotional debate."
1932e93992b39582a14d1aa3946a547b,Harry_Towb,No relevant section found,No relevant section found
697671cb0e887088ce9bc901233ae436,Willard_Rockwell,No relevant section found,No relevant section found
6ee2f4f42cbdb0701b824734986a80b6,Théodore_Rousseau,No relevant section found,No relevant section found
2a14a7ac370ed6b8ba0da4dff44f448e,Arthur_Rimbaud,"The cause of death was bone cancer, possibly osteosarcoma.","In February 1891, Arthur Rimbaud developed severe knee pain in Aden and sought treatment but it did not improve. A British doctor misdiagnosed him with tubercular synovitis and recommended amputation. Rimbaud returned to France, had his leg amputated in May, and was diagnosed with bone cancer. After a brief stay at his family farm, he tried to return to Africa but his health deteriorated and he was readmitted to the hospital in Marseille. Rimbaud died on November 10, 1891, at the age of 37 and was buried in Charleville-Mézières."
f6bc7975a3d83e1df039d95f27c67aa5,Lydia_Pinkham,No relevant section found,No relevant section found
6f0edb91763fd6d809d1da502ea5a72b,Selim_II,Fell and died.,"In 1574, a person slipped and died after falling on a marble floor while being intoxicated."
ffb28390bd3a3bec87636138d8b231f7,William_Seabrook,drug overdose,"On September 20, 1945, Seabrook died by suicide due to a drug overdose in Rhinebeck, New York. He had one son named William."
0069cb5ffe23d3f80f2e49214fbb901f,Gerry_Studds,Pulmonary embolism,"The text provides a summary of the post-congressional life and accomplishments of Gerry E. Studds. After retiring from Congress, Studds worked as a lobbyist for the fishing industry and as the executive director of the New Bedford Oceanarium. Studds married Dean T. Hara in 2004, one week after same-sex marriage was legalized in Massachusetts. Studds has a marine sanctuary named after him and was involved in a scandal in 2006. He passed away in 2006 due to a pulmonary embolism. His spouse, Hara, was unable to receive his pension due to the federal ban on same-sex marriage. Hara later participated in a successful lawsuit challenging the constitutionality of the Defense of Marriage Act. Studds was also accused of sexual misconduct in the 1960s and was honored in the Rainbow Honor Walk in 2019."
99b4ba4f26e6b382d68ff56c23e2a6ae,Norman_Tokar,heart attack,"On April 6, 1979, Tokar, a person, passed away from a heart attack while sleeping in his studio apartment in Hollywood, California."
